1014	10-8 
1015	8-6 
1016	22-20 
1017	7-7 
1018	16-13 
1019	3-2 4-3 7-6 19-15 20-16 
1020	5-4 
1021	6-5 
1022	1-0 
1023	9-1 17-14 
1024	12-8 16-13 
1025	16-13 17-14 18-15 19-16 21-18 
1026	6-6 
1027	24-20 
1028	6-4 16-11 19-14 
1029	1-0 
1030	5-3 8-5 12-7 19-11 
1031	0-0 1-1 11-8 
1032	5-6 
1033	6-4 7-5 
1034	10-12 13-14 
1035	1-0 13-9 
1036	19-15 
1037	1-2 4-7 
1038	12-6 
1039	14-11 17-13 20-16 35-31 
1040	24-19 
1041	4-3 16-13 
1042	16-10 19-11 21-15 27-17 37-24 
1043	10-7 
1044	6-2 
1045	4-3 7-5 15-11 16-12 17-13 
1046	38-34 
1047	7-5 10-7 
1048	23-11 
1049	15-12 17-13 25-18 27-19 
1050	21-15 
1051	12-10 14-12 15-13 16-14 
1052	14-15 26-23 30-27 37-34 
1053	16-16 
1054	1-1 2-2 13-11 14-12 15-13 19-16 
1055	0-0 28-22 
1056	23-24 
1057	8-8 13-12 26-20 
1058	6-3 
1059	0-0 1-1 
1060	0-0 7-5 13-10 28-23 
1061	6-5 18-12 23-16 25-18 29-21 
1062	6-6 
1063	7-8 
1064	20-18 
1065	1-3 13-13 16-14 
1066	14-13 
1067	16-13 
1068	3-3 9-9 15-12 16-13 18-14 20-16 22-18 
1069	3-2 
1070	6-3 14-15 
1071	8-6 
1072	12-10 15-11 19-14 
1073	23-21 
1074	4-5 7-7 10-8 21-15 25-19 
1075	13-4 
1076	24-20 28-22 34-27 36-31 41-35 42-36 44-37 46-38 
1077	15-13 16-14 
1078	1-0 16-15 27-23 
1079	27-25 38-35 
1080	18-12 21-13 
1081	19-17 20-18 21-19 
1082	9-5 17-10 22-16 
1083	13-7 20-13 22-16 25-14 31-22 
1084	0-0 1-1 12-9 15-11 16-12 17-13 18-14 
1085	2-1 17-13 
1086	5-4 8-6 9-7 11-9 12-10 16-13 18-14 
1087	8-5 9-6 10-7 12-9 16-11 
1088	3-2 
1089	12-13 13-13 
1090	6-4 12-9 20-15 
1091	1-0 8-6 9-7 10-8 11-9 12-10 16-13 20-18 21-19 27-23 29-25 31-26 32-27 34-28 36-29 
1092	3-2 
1093	10-4 11-5 13-7 14-8 17-11 19-13 20-14 21-15 22-16 26-18 
1094	3-2 
1095	0-0 18-12 20-14 23-16 
1096	8-4 11-6 
1097	11-3 
1098	4-2 
1099	1-1 
1100	5-3 
1101	0-0 
1102	7-3 
1103	13-9 
1104	0-0 16-15 21-21 24-23 
1105	9-5 13-6 14-8 
1106	3-2 10-8 
1107	0-0 2-2 11-7 14-9 
1108	9-6 11-8 
1109	4-2 6-3 9-5 
1110	5-5 9-8 11-10 16-11 
1111	7-4 10-6 
1112	10-8 37-31 46-37 
1113	1-1 16-16 25-24 30-27 
1114	17-13 
1115	20-18 
1116	1-0 12-10 
1117	5-4 9-8 
1118	0-0 2-2 
1119	0-0 1-1 
1120	0-0 1-1 
1121	15-14 16-15 
1122	13-10 
1123	1-1 9-9 
1124	12-10 23-19 
1125	10-10 
1126	8-6 
1127	11-7 17-12 
1128	3-3 10-10 15-14 
1129	0-0 4-3 8-7 
1130	19-15 
1131	10-6 
1132	3-1 18-14 
1133	8-7 
1134	10-8 
1135	6-3 14-13 
1136	29-23 
1137	23-19 50-40 51-41 
1138	4-5 23-20 51-43 
1139	9-9 17-15 
1140	0-0 3-2 5-3 8-5 16-13 17-14 
1141	6-5 10-8 
1142	20-17 35-31 
1143	0-1 2-0 10-4 17-9 
1144	5-3 
1145	6-7 
1146	11-7 12-8 19-16 
1147	8-5 
1148	4-2 
1149	0-0 4-2 22-17 
1150	13-11 34-32 
1151	5-7 10-12 13-14 
1152	13-10 
1153	17-18 19-22 21-24 
1154	7-4 
1155	5-4 9-7 
1156	5-4 13-12 
1157	1-0 20-16 
1158	12-6 
1159	18-12 22-14 
1160	9-10 
1161	3-2 11-9 
1162	2-1 13-10 14-11 
1163	16-14 23-19 
1164	8-9 
1165	4-3 6-9 8-7 
1166	6-7 
1167	7-6 
1168	2-2 7-6 
1169	5-5 
1170	13-9 
1171	48-35 
1172	0-0 1-1 6-4 8-6 10-8 13-11 
1173	6-4 
1174	0-0 1-1 3-3 4-4 5-5 
1175	3-2 
1176	11-6 
1177	0-0 
1178	22-19 
1179	10-9 
1180	17-14 19-17 21-19 22-20 24-23 
1181	7-10 
1182	25-24 28-27 31-31 
1183	5-4 7-2 11-6 12-7 15-10 24-17 28-19 33-25 37-27 40-29 43-31 
1184	2-1 4-2 11-9 
1185	15-10 
1186	3-6 7-9 10-11 15-17 19-21 
1187	5-4 7-5 14-12 
1188	13-15 
1189	2-1 6-4 31-26 
1190	11-12 
1191	14-11 
1192	37-33 42-37 
1193	1-1 2-2 4-3 12-11 
1194	18-19 19-20 21-22 34-34 
1195	4-3 
1196	4-3 
1197	1-2 
1198	17-17 19-19 
1199	15-12 16-13 
1200	19-14 21-17 
1201	1-1 6-4 11-8 14-9 21-15 26-19 27-20 
1202	0-0 1-1 2-2 4-4 6-5 12-10 
1203	1-1 
1204	0-0 1-1 8-9 
1205	1-1 15-13 
1206	4-3 
1207	6-3 10-6 12-7 14-9 
1208	8-8 
1209	2-3 
1210	8-5 12-10 14-12 
1211	3-5 12-12 
1212	2-4 14-16 
1213	6-5 12-11 16-16 
1214	19-16 
1215	2-2 6-4 25-18 
1216	3-3 17-12 18-13 19-14 
1217	4-4 
1218	2-2 
1219	4-5 
1220	8-7 13-5 
1221	2-2 5-3 9-9 
1222	2-2 12-12 14-14 25-24 
1223	5-3 9-6 16-14 
1224	3-2 17-15 19-16 
1225	10-8 14-12 15-13 
1226	14-14 29-24 31-29 33-26 
1227	16-20 17-21 19-23 22-25 
1228	13-14 15-11 17-15 
1229	16-15 18-19 21-17 
1230	1-0 5-5 7-7 
1231	3-2 
1232	4-3 11-10 16-15 22-19 23-20 
1233	21-18 22-19 
1234	19-21 
1235	0-0 14-12 
1236	1-1 4-3 10-10 20-18 
1237	4-3 5-4 
1238	0-0 1-1 
1239	8-5 
1240	7-6 
1241	22-23 
1242	9-5 12-7 13-8 17-11 
1243	7-7 22-19 25-21 
1244	11-11 13-13 16-15 22-20 23-21 
1245	4-5 
1246	11-8 
1247	20-17 
1248	1-1 11-10 15-15 
1249	5-3 51-44 
1250	1-0 11-10 13-12 14-13 
1251	4-5 8-6 10-2 25-20 
1252	16-13 
1253	26-21 
1254	2-1 11-6 
1255	9-11 
1256	29-27 36-32 
1257	19-20 25-25 27-26 
1258	19-17 
1259	3-2 4-3 10-8 
1260	2-4 16-16 21-18 
1261	30-26 
1262	10-7 18-14 
1263	18-15 
1264	16-12 
1265	6-5 11-9 15-15 
1266	0-0 1-1 15-10 
1267	7-3 
1268	0-0 5-4 9-6 13-10 21-17 
1269	2-2 
1270	8-6 10-7 
1271	6-5 
1272	17-14 
1273	0-0 1-1 4-4 10-7 17-16 
1274	4-4 
1275	5-5 9-9 10-10 14-13 
1276	3-3 5-4 17-12 26-22 
1277	0-0 
1278	5-8 
1279	1-4 5-7 6-8 8-10 9-11 15-1 18-16 21-19 
1280	16-12 
1281	7-6 
1282	15-14 
1283	18-12 
1284	5-6 
1285	14-13 
1286	18-17 27-24 28-25 
1287	1-1 4-5 6-3 16-13 
1288	14-16 
1289	6-4 7-5 10-6 19-12 20-13 
1290	5-5 
1291	12-12 
1292	12-12 
1293	0-0 1-1 2-2 
1294	31-24 
1295	13-10 
1296	2-0 3-1 6-4 14-8 19-12 
1297	6-3 
1298	10-7 15-14 19-16 29-28 31-27 
1299	30-21 37-27 
1300	3-2 
1301	20-15 
1302	7-8 
1303	18-10 19-11 
1304	72-57 73-57 91-69 
1305	3-2 
1306	6-6 10-10 
1307	6-5 
1308	6-5 18-14 
1309	4-2 7-4 8-5 12-7 
1310	7-7 
1311	5-4 14-13 18-17 
1312	12-12 
1313	18-14 23-17 25-19 
1314	41-35 
1315	13-10 
1316	21-16 
1317	3-3 5-4 12-9 
1318	8-8 10-11 
1319	18-10 21-13 
1320	13-8 15-10 
1321	3-4 7-7 10-10 16-15 
1322	0-0 3-3 
1323	6-6 
1324	7-7 12-11 
1325	5-10 11-3 15-24 23-24 25-26 
1326	22-22 
1327	29-25 30-26 36-31 37-32 39-34 42-39 
1328	1-6 
1329	27-24 
1330	1-1 10-11 15-15 19-19 
1331	8-11 12-16 13-17 24-26 
1332	1-1 
1333	6-5 18-17 21-20 24-23 39-38 41-40 
1334	15-14 
1335	15-8 
1336	14-12 
1337	24-2 29-25 
1338	4-5 19-17 
1339	3-4 19-19 23-22 24-23 29-27 32-30 34-32 
1340	7-8 
1341	1-1 2-2 4-3 
1342	4-3 
1343	10-11 13-15 15-17 19-21 23-25 25-27 27-27 34-32 35-33 36-34 38-36 
1344	10-13 21-25 24-28 35-37 
1345	7-7 17-18 18-19 
1346	4-3 9-7 25-23 
1347	4-4 12-9 15-11 19-14 
1348	21-11 24-14 34-31 36-33 38-34 
1349	10-9 23-24 
1350	6-4 9-6 
1351	3-3 
1352	5-3 
1353	6-5 
1354	6-5 
1355	24-20 28-23 
1356	14-13 
1357	0-0 
1358	1-1 19-16 
1359	9-5 
1360	10-8 
1361	14-12 17-14 51-37 
1362	1-0 7-3 
1363	7-6 
1364	4-4 
1365	7-7 
1366	14-10 
1367	17-14 
1368	5-5 10-10 
1369	23-20 
1370	1-2 14-12 16-13 18-15 19-16 22-19 24-21 
1371	1-1 3-3 15-13 18-15 23-20 24-21 
1372	0-0 9-7 17-14 21-17 
1373	7-3 9-5 10-6 22-17 32-24 33-25 
1374	9-7 13-12 17-16 
1375	0-0 
1376	4-5 13-13 14-14 
1377	16-15 
1378	30-31 31-32 
1379	1-0 5-6 8-9 26-27 27-28 
1380	6-7 11-13 13-15 14-16 
1381	4-3 6-5 10-14 22-11 30-24 
1382	1-1 5-3 6-5 8-7 
1383	6-7 
1384	16-12 22-21 24-24 
1385	8-8 
1386	6-8 7-9 12-16 15-18 17-20 
1387	3-2 7-6 
1388	7-8 13-12 19-18 23-22 
1389	6-8 8-10 10-12 11-13 13-15 21-21 
1390	9-7 15-13 16-14 
1391	15-14 
1392	1-8 
1393	3-0 4-3 
1394	12-12 
1395	11-8 
1396	0-0 14-13 15-14 
1397	14-10 
1398	0-0 7-6 
1399	4-4 32-25 
1400	1-0 7-5 
1401	12-12 
1402	3-3 
1403	1-0 3-2 8-7 13-10 17-14 22-16 
1404	6-4 9-6 
1405	4-4 
1406	1-1 
1407	11-12 
1408	20-17 
1409	9-10 10-10 
1410	1-1 10-7 
1411	1-0 7-5 
1412	2-1 16-13 22-16 26-20 28-21 31-23 
1413	12-10 
1414	11-6 27-19 
1415	32-26 43-33 
1416	0-0 
1417	13-10 
1418	7-7 8-8 12-10 
1419	18-16 
1420	11-8 12-9 
1421	13-10 
1422	1-1 9-8 21-21 
1423	8-3 
1424	14-12 
1425	17-16 
1426	2-2 8-8 11-11 
1427	2-2 3-5 
1428	5-4 
1429	42-33 45-35 52-40 53-41 
1430	21-13 23-15 
1431	8-5 32-23 
1432	41-32 46-35 
1433	2-1 8-5 
1434	1-1 5-4 7-6 
1435	6-4 
1436	11-10 
1437	2-0 9-6 11-8 
1438	6-3 9-6 
1439	23-24 
1440	9-8 
1441	2-1 
1442	9-7 
1443	4-3 
1444	18-14 
1445	5-5 
1446	2-1 
1447	8-5 11-9 
1448	3-3 8-10 9-11 
1449	3-3 
1450	3-2 5-4 24-20 25-21 26-22 32-28 42-34 
1451	9-9 
1452	2-4 
1453	1-1 
1454	16-13 
1455	11-11 
1456	1-1 
1457	3-7 
1458	10-10 19-16 
1459	2-3 
1460	0-0 5-5 6-6 7-7 9-9 11-11 18-17 22-21 23-22 
1461	16-15 
1462	0-0 1-1 
1463	15-12 20-17 21-18 
1464	7-7 
1465	0-0 
1466	9-13 12-15 
1467	3-3 8-7 
1468	9-12 
1469	12-11 17-14 20-17 21-18 
1470	18-18 
1471	5-3 
1472	0-0 1-1 3-4 4-5 
1473	4-3 5-4 11-10 
1474	0-0 1-1 
1475	6-3 
1476	3-2 
1477	1-1 9-7 
1478	15-10 
1479	4-4 6-6 
1480	8-4 10-6 
1481	6-2 
1482	5-4 
1483	10-8 
1484	6-5 8-7 9-8 
1485	3-1 13-8 14-9 
1486	7-7 9-8 
1487	8-9 
1488	3-2 
1489	11-11 
1490	6-6 
1491	2-1 21-16 22-17 
1492	4-4 
1493	0-0 
1494	2-2 
1495	6-4 
1496	2-1 
1497	1-1 
1498	4-4 
1499	5-2 9-4 
1500	5-4 
1501	4-4 6-6 8-8 
1502	0-0 
1503	6-4 8-6 11-9 
1504	0-0 
1505	0-0 13-14 19-19 
1506	7-6 11-11 
